Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:00:22,07-03-2024 11:00:45,23.071s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_063,Chrome 122.0.0.0,To verify the display of the color swatches in search result page,,07-03-2024 11:00:45,07-03-2024 11:01:24,38.759s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":PLP_with_pagenation], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:00:45,07-03-2024 11:00:54,8.614s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 11:00:54,07-03-2024 11:00:54,0.014s,PASSED
"scrollToElement(findTestObject(""PLPPage/facetes/ColorTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:00:54,07-03-2024 11:01:01,7.369s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Color_1_facet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:01:01,07-03-2024 11:01:02,0.301s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:01:02,07-03-2024 11:01:24,22.357s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_069,Chrome 122.0.0.0,To verify the search result page when user selects the price as sorting option,,07-03-2024 11:01:24,07-03-2024 11:02:41,1m - 16.640s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:01:24,07-03-2024 11:01:34,9.493s,PASSED
"click(findTestObject(""PLPPage/Sortby_PLP""))",Chrome 122.0.0.0,,,07-03-2024 11:01:34,07-03-2024 11:01:39,5.009s,PASSED
"enhancedClick(findTestObject(""PLPPage/LowPricetoHighSortBy_PLP""))",Chrome 122.0.0.0,,,07-03-2024 11:01:39,07-03-2024 11:01:49,10.699s,PASSED
"productcardprice3 = getText(findTestObject(""PLPPage/product-2-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,07-03-2024 11:01:49,07-03-2024 11:01:55,6.004s,PASSED
"productcardprice4 = getText(findTestObject(""PLPPage/Product3DiscountPrice_PLP""))",Chrome 122.0.0.0,,,07-03-2024 11:01:55,07-03-2024 11:01:56,0.649s,PASSED
if (productcardprice3 <= productcardprice4),Chrome 122.0.0.0,,,07-03-2024 11:01:56,07-03-2024 11:01:56,0.003s,PASSED
"click(findTestObject(""PLPPage/Sortby_PLP""))",Chrome 122.0.0.0,,,07-03-2024 11:01:56,07-03-2024 11:01:56,0.367s,PASSED
"enhancedClick(findTestObject(""PLPPage/HighToLowPriceSortby_PLP""))",Chrome 122.0.0.0,,,07-03-2024 11:01:56,07-03-2024 11:02:07,10.602s,PASSED
delay(5),Chrome 122.0.0.0,,,07-03-2024 11:02:07,07-03-2024 11:02:12,5.017s,PASSED
"productcardprice1 = getText(findTestObject(""PLPPage/product-1-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,07-03-2024 11:02:12,07-03-2024 11:02:18,5.973s,PASSED
"productcardprice2 = getText(findTestObject(""PLPPage/product-3-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,07-03-2024 11:02:18,07-03-2024 11:02:19,0.701s,PASSED
if (productcardprice1 >= productcardprice2),Chrome 122.0.0.0,,,07-03-2024 11:02:19,07-03-2024 11:02:19,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:02:19,07-03-2024 11:02:41,21.995s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_070,Chrome 122.0.0.0,to verify the pagination in the search result page,,07-03-2024 11:02:41,07-03-2024 11:03:46,1m - 5.616s,FAILED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:02:41,07-03-2024 11:02:50,8.895s,PASSED
"scrollToElement(findTestObject(""PLPPage/ForwardArrow_Pagenation_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:02:50,07-03-2024 11:02:57,7.572s,PASSED
"click(findTestObject(""PLPPage/ForwardArrow_Pagenation_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:02:57,07-03-2024 11:02:58,0.410s,PASSED
delay(7),Chrome 122.0.0.0,,,07-03-2024 11:02:58,07-03-2024 11:03:05,7.013s,PASSED
a1 = getUrl(),Chrome 122.0.0.0,,,07-03-2024 11:03:05,07-03-2024 11:03:05,0.022s,PASSED
"a = a1.contains(""page-2"")",Chrome 122.0.0.0,,,07-03-2024 11:03:05,07-03-2024 11:03:05,0.001s,PASSED
if (a == true),Chrome 122.0.0.0,,,07-03-2024 11:03:05,07-03-2024 11:03:05,0.002s,PASSED
"scrollToElement(findTestObject(""PLPPage/BackArrow_Pagenation_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:03:05,07-03-2024 11:03:05,0.335s,PASSED
"click(findTestObject(""PLPPage/BackArrow_Pagenation_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:03:05,07-03-2024 11:03:05,0.429s,PASSED
delay(7),Chrome 122.0.0.0,,,07-03-2024 11:03:05,07-03-2024 11:03:12,7.016s,PASSED
b1 = getUrl(),Chrome 122.0.0.0,,,07-03-2024 11:03:12,07-03-2024 11:03:12,0.009s,PASSED
"b = b1.contains(""page-1"")",Chrome 122.0.0.0,,,07-03-2024 11:03:12,07-03-2024 11:03:12,0.001s,PASSED
if (b == true),Chrome 122.0.0.0,,,07-03-2024 11:03:12,07-03-2024 11:03:12,0.001s,PASSED
else,Chrome 122.0.0.0,,,07-03-2024 11:03:12,07-03-2024 11:03:12,0.010s,FAILED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:03:12,07-03-2024 11:03:24,11.342s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:03:24,07-03-2024 11:03:46,22.441s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_027,Chrome 122.0.0.0,To verify that the user is able to create account from shopping cart page,,07-03-2024 11:03:46,07-03-2024 11:05:45,1m - 58.875s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 11:03:46,07-03-2024 11:04:00,13.911s,PASSED
"callTestCase(findTestCase(""CommonMethods/close any pop up""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:04:00,07-03-2024 11:04:12,11.583s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:04:12,07-03-2024 11:04:23,11.652s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":Single_SKU_PDP], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:04:23,07-03-2024 11:04:32,9.013s,PASSED
"click(findTestObject(""PDPPage/Size1_PDP""), OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:04:32,07-03-2024 11:04:57,24.837s,PASSED
"click(findTestObject(""OPCPage/close_popup_OPC""), OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:04:57,07-03-2024 11:04:58,0.485s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,07-03-2024 11:04:58,07-03-2024 11:04:58,0.366s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,07-03-2024 11:04:58,07-03-2024 11:05:05,6.474s,PASSED
"click(findTestObject(""CartPage/Iniciar_Cart""))",Chrome 122.0.0.0,,,07-03-2024 11:05:05,07-03-2024 11:05:07,1.869s,PASSED
"verifyElementPresent(findTestObject(""HomePage/LoginPage_hp""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:05:07,07-03-2024 11:05:13,6.756s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/CreateNewAccount_Login""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:05:13,07-03-2024 11:05:14,0.336s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:05:14,07-03-2024 11:05:45,31.501s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_028,Chrome 122.0.0.0,To verify that user is able to login from Shopping Cart page,,07-03-2024 11:05:45,07-03-2024 11:07:02,1m - 16.464s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":Single_SKU_PDP], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:05:45,07-03-2024 11:05:53,7.736s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 11:05:53,07-03-2024 11:05:53,0.014s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,07-03-2024 11:05:53,07-03-2024 11:06:06,12.589s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,07-03-2024 11:06:06,07-03-2024 11:06:09,3.197s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 122.0.0.0,,,07-03-2024 11:06:09,07-03-2024 11:06:13,4.078s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:06:13,07-03-2024 11:06:24,11.478s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:06:24,07-03-2024 11:06:36,11.399s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:06:36,07-03-2024 11:07:02,25.899s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_006,Chrome 122.0.0.0,"To verify that the user is navigated to  “Mesa de Regalos"" page by clicking on the  “Mesa de Regalos"" link on the header section.",,07-03-2024 11:07:02,07-03-2024 11:08:14,1m - 12.299s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:07:02,07-03-2024 11:07:12,10.330s,PASSED
"verifyElementClickable(findTestObject(""HomePage/Mesa de regalos_HP""))",Chrome 122.0.0.0,,,07-03-2024 11:07:12,07-03-2024 11:07:22,10.274s,PASSED
"click(findTestObject(""HomePage/Mesa de regalos_HP""))",Chrome 122.0.0.0,,,07-03-2024 11:07:22,07-03-2024 11:07:36,13.823s,PASSED
"verifyElementPresent(findTestObject(""HomePage/gr/Find_gift_table_GR""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:07:36,07-03-2024 11:07:37,0.492s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 11:07:37,07-03-2024 11:07:51,14.353s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:07:51,07-03-2024 11:08:14,22.922s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_010,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “Mis pedidos"" page by clicking on the  “Mis pedidos"" link on the header section.",,07-03-2024 11:08:14,07-03-2024 11:09:12,57.720s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 11:08:14,07-03-2024 11:08:26,12.075s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:08:26,07-03-2024 11:08:38,11.788s,PASSED
"click(findTestObject(""HomePage/Mis_comprar""))",Chrome 122.0.0.0,,,07-03-2024 11:08:38,07-03-2024 11:08:38,0.368s,PASSED
"verifyElementPresent(findTestObject(""MyOrdersPage/aside_leftNavigation_misCompras""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:08:38,07-03-2024 11:08:41,2.288s,PASSED
"verifyElementPresent(findTestObject(""MyOrdersPage/breadCrumb_misCompras""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:08:41,07-03-2024 11:08:49,7.998s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:08:49,07-03-2024 11:09:12,23.087s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_011,Chrome 122.0.0.0,"To verify that the user is navigated to  ""Ayuda""( Help) page by clicking on the  “Ayuda"" link on the header section.",,07-03-2024 11:09:12,07-03-2024 11:10:00,48.293s,PASSED
"click(findTestObject(""HomePage/Ayuda_HP""))",Chrome 122.0.0.0,,,07-03-2024 11:09:12,07-03-2024 11:09:15,2.917s,PASSED
"verifyElementPresent(findTestObject(""HomePage/img_Cmo podemos ayudarte_logoAyuda""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:09:15,07-03-2024 11:09:19,4.001s,PASSED
"verifyElementPresent(findTestObject(""HomePage/img_Cmo podemos ayudarte_logoAyuda_helpPage""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:09:19,07-03-2024 11:09:19,0.298s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 11:09:19,07-03-2024 11:09:37,17.703s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:09:37,07-03-2024 11:10:00,23.282s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_012,Chrome 122.0.0.0,to verify that user is able to login by giving the valid credentials in the login overlay by clicking on the Inicar session link in the header,,07-03-2024 11:10:00,07-03-2024 11:10:23,23.498s,PASSED
"verifyElementPresent(findTestObject(""HomePage/span_HolaUser_hp""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:10:00,07-03-2024 11:10:00,0.352s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:10:00,07-03-2024 11:10:23,23.091s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_014,Chrome 122.0.0.0,"To verify the display of user first name (as ""Hola abc! "") in the header when logged in user successfully logged in to the site",,07-03-2024 11:10:23,07-03-2024 11:11:30,1m - 6.781s,PASSED
refresh(),Chrome 122.0.0.0,,,07-03-2024 11:10:24,07-03-2024 11:10:36,12.781s,PASSED
"click(findTestObject(""HomePage/MIsCompras_loginUser_HP""))",Chrome 122.0.0.0,,,07-03-2024 11:10:36,07-03-2024 11:10:38,1.247s,PASSED
"click(findTestObject(""AccountManagement/UpdatePeronalData_Account""))",Chrome 122.0.0.0,,,07-03-2024 11:10:38,07-03-2024 11:10:45,7.420s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/firstName_update_accountManagement""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:10:45,07-03-2024 11:10:51,6.003s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 11:10:51,07-03-2024 11:10:51,0.016s,PASSED
"Name = ""harish""",Chrome 122.0.0.0,,,07-03-2024 11:10:51,07-03-2024 11:10:51,0.000s,PASSED
"click(findTestObject(""AccountManagement/firstName_update_accountManagement""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:10:51,07-03-2024 11:10:51,0.345s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(CONTROL, ""a""))",Chrome 122.0.0.0,,,07-03-2024 11:10:51,07-03-2024 11:10:52,0.550s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(CLEAR))",Chrome 122.0.0.0,,,07-03-2024 11:10:52,07-03-2024 11:10:52,0.346s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(BACK_SPACE), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:10:52,07-03-2024 11:10:53,0.322s,PASSED
"clearText(findTestObject(""AccountManagement/firstName_update_accountManagement""), OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:10:53,07-03-2024 11:10:53,0.341s,PASSED
delay(10),Chrome 122.0.0.0,,,07-03-2024 11:10:53,07-03-2024 11:11:03,10.005s,PASSED
"setText(findTestObject(""AccountManagement/firstName_update_accountManagement""), """")",Chrome 122.0.0.0,,,07-03-2024 11:11:03,07-03-2024 11:11:04,0.664s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(Name))",Chrome 122.0.0.0,,,07-03-2024 11:11:04,07-03-2024 11:11:04,0.351s,PASSED
out.println(Name),Chrome 122.0.0.0,,,07-03-2024 11:11:04,07-03-2024 11:11:04,0.000s,PASSED
"click(findTestObject(""AccountManagement/UpdateButton_Account""))",Chrome 122.0.0.0,,,07-03-2024 11:11:04,07-03-2024 11:11:04,0.363s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 11:11:04,07-03-2024 11:11:04,0.018s,PASSED
"verifyElementText(findTestObject(""HomePage/header_Hola_text_HP""), ""Hola "" + Name)",Chrome 122.0.0.0,,,07-03-2024 11:11:04,07-03-2024 11:11:07,3.010s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:11:07,07-03-2024 11:11:30,22.807s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_015,Chrome 122.0.0.0,"To verify the display of following links by mouse over on the ""User name""  link on the header section.
 -  Mi cuenta
-  Mis pedidos
-  Mi tiempo Aire
-  Mis tarjetas
-  Cerrar sesion",,07-03-2024 11:11:30,07-03-2024 11:12:07,36.546s,PASSED
"mouseOver(findTestObject(""HomePage/header_Hola_text_HP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:11:30,07-03-2024 11:11:31,0.450s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:11:31,07-03-2024 11:11:42,11.514s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Mis_comprar""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:11:42,07-03-2024 11:11:43,0.296s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mi Cuenta""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:11:43,07-03-2024 11:11:43,0.315s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mi tiempo aire""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:11:43,07-03-2024 11:11:43,0.302s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mis tarjetas""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:11:43,07-03-2024 11:11:44,0.292s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Cerrar sesin_hp""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:11:44,07-03-2024 11:11:44,0.377s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:11:44,07-03-2024 11:12:07,22.919s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_029,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “One page Checkout"" by clicking on the  “Comprar"" button in the shopping cart page",,07-03-2024 11:12:07,07-03-2024 11:13:00,53.097s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":Single_SKU_PDP], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:12:07,07-03-2024 11:12:15,8.231s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 11:12:15,07-03-2024 11:12:15,0.015s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,07-03-2024 11:12:15,07-03-2024 11:12:29,14.167s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""), OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:12:29,07-03-2024 11:12:41,11.462s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,07-03-2024 11:12:41,07-03-2024 11:12:41,0.373s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 122.0.0.0,,,07-03-2024 11:12:41,07-03-2024 11:12:44,3.211s,PASSED
CheckoutURL = getUrl(),Chrome 122.0.0.0,,,07-03-2024 11:12:44,07-03-2024 11:12:44,0.013s,PASSED
if (CheckoutURL == CheckoutLink),Chrome 122.0.0.0,,,07-03-2024 11:12:44,07-03-2024 11:12:44,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:12:44,07-03-2024 11:13:00,15.495s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_030,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “One page Checkout"" by clicking on the  “Comprar Ahor"" button displayed for individual items in the shopping cart page",,07-03-2024 11:13:00,07-03-2024 11:13:29,28.782s,FAILED
waitForPageLoad(15),Chrome 122.0.0.0,,,07-03-2024 11:13:00,07-03-2024 11:13:00,0.012s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":Single_SKU_PDP], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:13:00,07-03-2024 11:13:01,0.554s,FAILED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:13:01,07-03-2024 11:13:29,28.098s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_058,Chrome 122.0.0.0,"To verify the display of Description slot in PDP with following tabs. 

Long Description
Manual
Delivery Details
Size/Dimensions
LP Card Promotion
Other Card Promotion",,07-03-2024 11:13:29,07-03-2024 11:14:53,1m - 24.192s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 11:13:29,07-03-2024 11:14:03,33.720s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:14:03,07-03-2024 11:14:15,12.501s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""1016537468""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:14:15,07-03-2024 11:14:25,9.580s,PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,07-03-2024 11:14:25,07-03-2024 11:14:25,0.020s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/mas detalis(more detail)""))",Chrome 122.0.0.0,,,07-03-2024 11:14:25,07-03-2024 11:14:38,13.760s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/EDD_pdp""))",Chrome 122.0.0.0,,,07-03-2024 11:14:38,07-03-2024 11:14:39,1.008s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/viewMorePromotion_pdp""))",Chrome 122.0.0.0,,,07-03-2024 11:14:39,07-03-2024 11:14:40,0.324s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Size1_PDP""))",Chrome 122.0.0.0,,,07-03-2024 11:14:40,07-03-2024 11:14:40,0.324s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/liverpoolCard_promotion_1_PDP""))",Chrome 122.0.0.0,,,07-03-2024 11:14:40,07-03-2024 11:14:40,0.304s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Card_promotion_1_PDP""))",Chrome 122.0.0.0,,,07-03-2024 11:14:40,07-03-2024 11:14:41,0.333s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:14:41,07-03-2024 11:14:53,12.176s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/AccountManagement/TS_SMOKE_SUITE_016,Chrome 122.0.0.0,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,07-03-2024 11:14:53,07-03-2024 11:15:32,38.864s,PASSED
"click(findTestObject(""HomePage/MIsCompras_loginUser_HP""))",Chrome 122.0.0.0,,,07-03-2024 11:14:53,07-03-2024 11:14:54,0.422s,PASSED
"click(findTestObject(""AccountManagement/UpdatePeronalData_Account""))",Chrome 122.0.0.0,,,07-03-2024 11:14:54,07-03-2024 11:15:02,8.853s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/updatePage_Account""), 0)",Chrome 122.0.0.0,,,07-03-2024 11:15:02,07-03-2024 11:15:04,1.841s,PASSED
name = RandomStringUtils.randomAlphabetic(8),Chrome 122.0.0.0,,,07-03-2024 11:15:04,07-03-2024 11:15:04,0.011s,PASSED
"clearText(findTestObject(""AccountManagement/FirstNameProfile_Account""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 11:15:04,07-03-2024 11:15:05,0.802s,PASSED
"sendKeys(findTestObject(""AccountManagement/FirstNameProfile_Account""), Keys.chord(CONTROL, ""a""))",Chrome 122.0.0.0,,,07-03-2024 11:15:05,07-03-2024 11:15:06,0.630s,PASSED
"sendKeys(findTestObject(""AccountManagement/FirstNameProfile_Account""), name)",Chrome 122.0.0.0,,,07-03-2024 11:15:06,07-03-2024 11:15:06,0.361s,PASSED
"lastname = getAttribute(findTestObject(""AccountManagement/LastName_Account""), ""value"")",Chrome 122.0.0.0,,,07-03-2024 11:15:06,07-03-2024 11:15:06,0.327s,PASSED
println(lastname),Chrome 122.0.0.0,,,07-03-2024 11:15:06,07-03-2024 11:15:06,0.001s,PASSED
"accountname = name + "" "" + lastname",Chrome 122.0.0.0,,,07-03-2024 11:15:06,07-03-2024 11:15:06,0.000s,PASSED
println(accountname),Chrome 122.0.0.0,,,07-03-2024 11:15:06,07-03-2024 11:15:06,0.000s,PASSED
"click(findTestObject(""AccountManagement/UpdateButton_Account""))",Chrome 122.0.0.0,,,07-03-2024 11:15:06,07-03-2024 11:15:07,0.382s,PASSED
"fnamelname = getText(findTestObject(""AccountManagement/PersonalDataName_Account""))",Chrome 122.0.0.0,,,07-03-2024 11:15:07,07-03-2024 11:15:09,2.474s,PASSED
println(fnamelname),Chrome 122.0.0.0,,,07-03-2024 11:15:09,07-03-2024 11:15:09,0.000s,PASSED
if (fnamelname == accountname),Chrome 122.0.0.0,,,07-03-2024 11:15:09,07-03-2024 11:15:09,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 11:15:09,07-03-2024 11:15:32,22.597s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/AccountManagement/TS_SMOKE_SUITE_017,Chrome 122.0.0.0,Verify the user able to add new Personal shipping address,,07-03-2024 11:15:32,07-03-2024 11:16:37,1m - 4.967s,PASSED
"a = getText(findTestObject(""HomePage/span_HolaUser_hp""), OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 11:15:32,07-03-2024 11:15:32,0.302s,PASSED
out.println(a),Chrome 122.0.0.0,,,07-03-2024 11:15:32,07-03-2024 11:15:32,0.000s,PASSED
if (a == true),Chrome 122.0.0.0,,,07-03-2024 11:15:32,07-03-2024 11:15:44,11.492s,PASSED
"click(findTestObject(""HomePage/MIsCompras_loginUser_HP""))",Chrome 122.0.0.0,,,07-03-2024 11:15:44,07-03-2024 11:15:44,0.338s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 122.0.0.0,,,07-03-2024 11:15:44,07-03-2024 11:15:49,5.252s,PASSED
