Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:18:53,07-03-2024 19:19:01,8.354s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 19:19:01,07-03-2024 19:19:01,0.013s,PASSED
"scrollToElement(findTestObject(""PLPPage/pagenation_1_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:19:01,07-03-2024 19:19:08,6.562s,PASSED
"scrollToPosition(450, 0)",Chrome 122.0.0.0,,,07-03-2024 19:19:08,07-03-2024 19:19:08,0.025s,PASSED
"click(findTestObject(""PLPPage/pagenation_2_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:19:08,07-03-2024 19:19:08,0.427s,PASSED
delay(10),Chrome 122.0.0.0,,,07-03-2024 19:19:08,07-03-2024 19:19:18,10.016s,PASSED
a1 = getUrl(),Chrome 122.0.0.0,,,07-03-2024 19:19:18,07-03-2024 19:19:18,0.032s,PASSED
out.println(a1),Chrome 122.0.0.0,,,07-03-2024 19:19:18,07-03-2024 19:19:18,0.001s,PASSED
"a = a1.contains(""page-2"")",Chrome 122.0.0.0,,,07-03-2024 19:19:18,07-03-2024 19:19:18,0.000s,PASSED
out.println(a),Chrome 122.0.0.0,,,07-03-2024 19:19:18,07-03-2024 19:19:18,0.001s,PASSED
"scrollToElement(findTestObject(""PLPPage/pagenation_1_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:19:18,07-03-2024 19:19:19,0.326s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 19:19:19,07-03-2024 19:19:19,0.011s,PASSED
"click(findTestObject(""PLPPage/pagenation_1_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:19:19,07-03-2024 19:19:19,0.398s,PASSED
delay(10),Chrome 122.0.0.0,,,07-03-2024 19:19:19,07-03-2024 19:19:29,10.012s,PASSED
if (a == true),Chrome 122.0.0.0,,,07-03-2024 19:19:29,07-03-2024 19:19:29,0.004s,PASSED
b1 = getUrl(),Chrome 122.0.0.0,,,07-03-2024 19:19:29,07-03-2024 19:19:29,0.022s,PASSED
"b = b1.contains(""page-1"")",Chrome 122.0.0.0,,,07-03-2024 19:19:29,07-03-2024 19:19:29,0.001s,PASSED
out.println(b1),Chrome 122.0.0.0,,,07-03-2024 19:19:29,07-03-2024 19:19:29,0.001s,PASSED
if (b == true),Chrome 122.0.0.0,,,07-03-2024 19:19:29,07-03-2024 19:19:29,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:19:29,07-03-2024 19:19:51,22.251s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_062,Chrome 122.0.0.0,To verify display of price for the product in search result page.,,07-03-2024 19:19:51,07-03-2024 19:20:29,37.776s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""vaso""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:19:52,07-03-2024 19:20:00,8.451s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 19:20:00,07-03-2024 19:20:00,0.013s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/product1_cardPrice_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:20:00,07-03-2024 19:20:06,6.283s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/product1_discountPrice_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:20:06,07-03-2024 19:20:07,0.330s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:20:07,07-03-2024 19:20:29,22.635s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_063,Chrome 122.0.0.0,To verify the display of the color swatches in search result page,,07-03-2024 19:20:29,07-03-2024 19:21:07,38.211s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":PLP_with_pagenation], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:20:29,07-03-2024 19:20:38,8.695s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 19:20:38,07-03-2024 19:20:38,0.012s,PASSED
"scrollToElement(findTestObject(""PLPPage/facetes/ColorTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:20:38,07-03-2024 19:20:45,6.678s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Color_1_facet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:20:45,07-03-2024 19:20:45,0.337s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:20:45,07-03-2024 19:21:07,22.414s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_069,Chrome 122.0.0.0,To verify the search result page when user selects the price as sorting option,,07-03-2024 19:21:07,07-03-2024 19:22:17,1m - 9.971s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:21:08,07-03-2024 19:21:15,7.607s,PASSED
"click(findTestObject(""PLPPage/Sortby_PLP""))",Chrome 122.0.0.0,,,07-03-2024 19:21:15,07-03-2024 19:21:21,5.417s,PASSED
"enhancedClick(findTestObject(""PLPPage/LowPricetoHighSortBy_PLP""))",Chrome 122.0.0.0,,,07-03-2024 19:21:21,07-03-2024 19:21:31,10.688s,PASSED
"productcardprice3 = getText(findTestObject(""PLPPage/product-2-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,07-03-2024 19:21:31,07-03-2024 19:21:37,5.679s,PASSED
"productcardprice4 = getText(findTestObject(""PLPPage/Product3DiscountPrice_PLP""))",Chrome 122.0.0.0,,,07-03-2024 19:21:37,07-03-2024 19:21:38,0.688s,PASSED
if (productcardprice3 <= productcardprice4),Chrome 122.0.0.0,,,07-03-2024 19:21:38,07-03-2024 19:21:38,0.002s,PASSED
"click(findTestObject(""PLPPage/Sortby_PLP""))",Chrome 122.0.0.0,,,07-03-2024 19:21:38,07-03-2024 19:21:38,0.363s,PASSED
"enhancedClick(findTestObject(""PLPPage/HighToLowPriceSortby_PLP""))",Chrome 122.0.0.0,,,07-03-2024 19:21:38,07-03-2024 19:21:49,10.606s,PASSED
delay(5),Chrome 122.0.0.0,,,07-03-2024 19:21:49,07-03-2024 19:21:54,5.017s,PASSED
"productcardprice1 = getText(findTestObject(""PLPPage/product-1-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,07-03-2024 19:21:54,07-03-2024 19:21:54,0.622s,PASSED
"productcardprice2 = getText(findTestObject(""PLPPage/product-3-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,07-03-2024 19:21:54,07-03-2024 19:21:55,0.341s,PASSED
if (productcardprice1 >= productcardprice2),Chrome 122.0.0.0,,,07-03-2024 19:21:55,07-03-2024 19:21:55,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:21:55,07-03-2024 19:22:17,22.769s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_070,Chrome 122.0.0.0,to verify the pagination in the search result page,,07-03-2024 19:22:17,07-03-2024 19:23:20,1m - 2.724s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:22:18,07-03-2024 19:22:26,8.443s,PASSED
"scrollToElement(findTestObject(""PLPPage/ForwardArrow_Pagenation_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:22:26,07-03-2024 19:22:32,5.530s,PASSED
"click(findTestObject(""PLPPage/ForwardArrow_Pagenation_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:22:32,07-03-2024 19:22:32,0.366s,PASSED
delay(7),Chrome 122.0.0.0,,,07-03-2024 19:22:32,07-03-2024 19:22:39,7.015s,PASSED
a1 = getUrl(),Chrome 122.0.0.0,,,07-03-2024 19:22:39,07-03-2024 19:22:39,0.016s,PASSED
"a = a1.contains(""page-2"")",Chrome 122.0.0.0,,,07-03-2024 19:22:39,07-03-2024 19:22:39,0.001s,PASSED
if (a == true),Chrome 122.0.0.0,,,07-03-2024 19:22:39,07-03-2024 19:22:39,0.001s,PASSED
"scrollToElement(findTestObject(""PLPPage/BackArrow_Pagenation_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:22:39,07-03-2024 19:22:39,0.337s,PASSED
"click(findTestObject(""PLPPage/BackArrow_Pagenation_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:22:39,07-03-2024 19:22:40,0.377s,PASSED
delay(7),Chrome 122.0.0.0,,,07-03-2024 19:22:40,07-03-2024 19:22:47,7.013s,PASSED
b1 = getUrl(),Chrome 122.0.0.0,,,07-03-2024 19:22:47,07-03-2024 19:22:47,0.009s,PASSED
"b = b1.contains(""page-1"")",Chrome 122.0.0.0,,,07-03-2024 19:22:47,07-03-2024 19:22:47,0.001s,PASSED
if (b == true),Chrome 122.0.0.0,,,07-03-2024 19:22:47,07-03-2024 19:22:47,0.001s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:22:47,07-03-2024 19:22:58,11.467s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:22:58,07-03-2024 19:23:20,22.027s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_027,Chrome 122.0.0.0,To verify that the user is able to create account from shopping cart page,,07-03-2024 19:23:20,07-03-2024 19:24:58,1m - 38.184s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 19:23:20,07-03-2024 19:23:32,12.189s,PASSED
"callTestCase(findTestCase(""CommonMethods/close any pop up""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:23:32,07-03-2024 19:23:44,11.349s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:23:44,07-03-2024 19:23:55,11.237s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":Single_SKU_PDP], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:23:55,07-03-2024 19:24:04,8.564s,PASSED
"click(findTestObject(""PDPPage/Size1_PDP""), OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:24:04,07-03-2024 19:24:18,14.041s,PASSED
"click(findTestObject(""OPCPage/close_popup_OPC""), OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:24:18,07-03-2024 19:24:18,0.458s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,07-03-2024 19:24:18,07-03-2024 19:24:18,0.351s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,07-03-2024 19:24:18,07-03-2024 19:24:23,4.602s,PASSED
"click(findTestObject(""CartPage/Iniciar_Cart""))",Chrome 122.0.0.0,,,07-03-2024 19:24:23,07-03-2024 19:24:25,1.700s,PASSED
"verifyElementPresent(findTestObject(""HomePage/LoginPage_hp""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:24:25,07-03-2024 19:24:29,4.539s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/CreateNewAccount_Login""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:24:29,07-03-2024 19:24:30,0.323s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:24:30,07-03-2024 19:24:58,28.738s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_028,Chrome 122.0.0.0,To verify that user is able to login from Shopping Cart page,,07-03-2024 19:24:58,07-03-2024 19:26:20,1m - 21.745s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":Single_SKU_PDP], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:24:58,07-03-2024 19:25:06,7.711s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 19:25:06,07-03-2024 19:25:06,0.013s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,07-03-2024 19:25:06,07-03-2024 19:25:20,13.970s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,07-03-2024 19:25:20,07-03-2024 19:25:25,5.065s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 122.0.0.0,,,07-03-2024 19:25:25,07-03-2024 19:25:30,4.812s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:25:30,07-03-2024 19:25:41,11.314s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:25:41,07-03-2024 19:25:53,11.196s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:25:53,07-03-2024 19:26:20,27.581s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_006,Chrome 122.0.0.0,"To verify that the user is navigated to  “Mesa de Regalos"" page by clicking on the  “Mesa de Regalos"" link on the header section.",,07-03-2024 19:26:20,07-03-2024 19:27:17,56.627s,FAILED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:26:20,07-03-2024 19:26:29,9.173s,PASSED
"verifyElementClickable(findTestObject(""HomePage/Mesa de regalos_HP""))",Chrome 122.0.0.0,,,07-03-2024 19:26:29,07-03-2024 19:26:41,11.300s,PASSED
"click(findTestObject(""HomePage/Mesa de regalos_HP""))",Chrome 122.0.0.0,,,07-03-2024 19:26:41,07-03-2024 19:26:53,11.991s,FAILED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:26:53,07-03-2024 19:27:17,24.039s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_010,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “Mis pedidos"" page by clicking on the  “Mis pedidos"" link on the header section.",,07-03-2024 19:27:17,07-03-2024 19:28:10,53.135s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 19:27:17,07-03-2024 19:27:28,11.044s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:27:28,07-03-2024 19:27:39,11.502s,PASSED
"click(findTestObject(""HomePage/Mis_comprar""))",Chrome 122.0.0.0,,,07-03-2024 19:27:39,07-03-2024 19:27:40,0.334s,PASSED
"verifyElementPresent(findTestObject(""MyOrdersPage/aside_leftNavigation_misCompras""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:27:40,07-03-2024 19:27:42,2.489s,PASSED
"verifyElementPresent(findTestObject(""MyOrdersPage/breadCrumb_misCompras""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:27:42,07-03-2024 19:27:47,5.245s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:27:47,07-03-2024 19:28:10,22.454s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_011,Chrome 122.0.0.0,"To verify that the user is navigated to  ""Ayuda""( Help) page by clicking on the  “Ayuda"" link on the header section.",,07-03-2024 19:28:10,07-03-2024 19:28:55,44.720s,PASSED
"click(findTestObject(""HomePage/Ayuda_HP""))",Chrome 122.0.0.0,,,07-03-2024 19:28:10,07-03-2024 19:28:13,3.048s,PASSED
"verifyElementPresent(findTestObject(""HomePage/img_Cmo podemos ayudarte_logoAyuda""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:28:13,07-03-2024 19:28:17,4.263s,PASSED
"verifyElementPresent(findTestObject(""HomePage/img_Cmo podemos ayudarte_logoAyuda_helpPage""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:28:17,07-03-2024 19:28:18,0.324s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 19:28:18,07-03-2024 19:28:32,14.242s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:28:32,07-03-2024 19:28:55,22.786s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_012,Chrome 122.0.0.0,to verify that user is able to login by giving the valid credentials in the login overlay by clicking on the Inicar session link in the header,,07-03-2024 19:28:55,07-03-2024 19:29:18,23.027s,PASSED
"verifyElementPresent(findTestObject(""HomePage/span_HolaUser_hp""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:28:55,07-03-2024 19:28:55,0.327s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:28:55,07-03-2024 19:29:18,22.656s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_014,Chrome 122.0.0.0,"To verify the display of user first name (as ""Hola abc! "") in the header when logged in user successfully logged in to the site",,07-03-2024 19:29:18,07-03-2024 19:30:16,58.455s,PASSED
refresh(),Chrome 122.0.0.0,,,07-03-2024 19:29:18,07-03-2024 19:29:29,11.142s,PASSED
"click(findTestObject(""HomePage/MIsCompras_loginUser_HP""))",Chrome 122.0.0.0,,,07-03-2024 19:29:29,07-03-2024 19:29:32,3.448s,PASSED
"click(findTestObject(""AccountManagement/UpdatePeronalData_Account""))",Chrome 122.0.0.0,,,07-03-2024 19:29:32,07-03-2024 19:29:36,4.109s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/firstName_update_accountManagement""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:29:36,07-03-2024 19:29:38,1.376s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 19:29:38,07-03-2024 19:29:38,0.011s,PASSED
"Name = ""harish""",Chrome 122.0.0.0,,,07-03-2024 19:29:38,07-03-2024 19:29:38,0.000s,PASSED
"click(findTestObject(""AccountManagement/firstName_update_accountManagement""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:29:38,07-03-2024 19:29:39,0.900s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(CONTROL, ""a""))",Chrome 122.0.0.0,,,07-03-2024 19:29:39,07-03-2024 19:29:40,0.875s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(CLEAR))",Chrome 122.0.0.0,,,07-03-2024 19:29:40,07-03-2024 19:29:40,0.354s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(BACK_SPACE), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:29:40,07-03-2024 19:29:40,0.346s,PASSED
"clearText(findTestObject(""AccountManagement/firstName_update_accountManagement""), OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:29:40,07-03-2024 19:29:41,0.346s,PASSED
delay(10),Chrome 122.0.0.0,,,07-03-2024 19:29:41,07-03-2024 19:29:51,10.018s,PASSED
"setText(findTestObject(""AccountManagement/firstName_update_accountManagement""), """")",Chrome 122.0.0.0,,,07-03-2024 19:29:51,07-03-2024 19:29:51,0.641s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(Name))",Chrome 122.0.0.0,,,07-03-2024 19:29:51,07-03-2024 19:29:52,0.330s,PASSED
out.println(Name),Chrome 122.0.0.0,,,07-03-2024 19:29:52,07-03-2024 19:29:52,0.001s,PASSED
"click(findTestObject(""AccountManagement/UpdateButton_Account""))",Chrome 122.0.0.0,,,07-03-2024 19:29:52,07-03-2024 19:29:52,0.368s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 19:29:52,07-03-2024 19:29:52,0.012s,PASSED
"verifyElementText(findTestObject(""HomePage/header_Hola_text_HP""), ""Hola "" + Name)",Chrome 122.0.0.0,,,07-03-2024 19:29:52,07-03-2024 19:29:53,1.306s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:29:53,07-03-2024 19:30:16,22.739s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_015,Chrome 122.0.0.0,"To verify the display of following links by mouse over on the ""User name""  link on the header section.
 -  Mi cuenta
-  Mis pedidos
-  Mi tiempo Aire
-  Mis tarjetas
-  Cerrar sesion",,07-03-2024 19:30:16,07-03-2024 19:30:53,36.429s,PASSED
"mouseOver(findTestObject(""HomePage/header_Hola_text_HP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:30:16,07-03-2024 19:30:17,0.475s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:30:17,07-03-2024 19:30:28,11.420s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Mis_comprar""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:30:28,07-03-2024 19:30:28,0.293s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mi Cuenta""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:30:28,07-03-2024 19:30:29,0.302s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mi tiempo aire""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:30:29,07-03-2024 19:30:29,0.289s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mis tarjetas""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:30:29,07-03-2024 19:30:29,0.336s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Cerrar sesin_hp""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:30:29,07-03-2024 19:30:30,0.301s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:30:30,07-03-2024 19:30:53,22.939s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_029,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “One page Checkout"" by clicking on the  “Comprar"" button in the shopping cart page",,07-03-2024 19:30:53,07-03-2024 19:31:49,56.603s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":Single_SKU_PDP], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:30:53,07-03-2024 19:31:01,8.648s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 19:31:01,07-03-2024 19:31:01,0.015s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,07-03-2024 19:31:01,07-03-2024 19:31:18,16.603s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""), OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:31:18,07-03-2024 19:31:29,11.184s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,07-03-2024 19:31:29,07-03-2024 19:31:32,2.449s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 122.0.0.0,,,07-03-2024 19:31:32,07-03-2024 19:31:34,2.692s,PASSED
CheckoutURL = getUrl(),Chrome 122.0.0.0,,,07-03-2024 19:31:34,07-03-2024 19:31:34,0.012s,PASSED
if (CheckoutURL == CheckoutLink),Chrome 122.0.0.0,,,07-03-2024 19:31:34,07-03-2024 19:31:34,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:31:34,07-03-2024 19:31:49,14.893s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_030,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “One page Checkout"" by clicking on the  “Comprar Ahor"" button displayed for individual items in the shopping cart page",,07-03-2024 19:31:49,07-03-2024 19:33:26,1m - 36.529s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 19:31:49,07-03-2024 19:32:03,13.953s,PASSED
waitForPageLoad(15),Chrome 122.0.0.0,,,07-03-2024 19:32:03,07-03-2024 19:32:03,0.030s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":Single_SKU_PDP], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:32:03,07-03-2024 19:32:13,9.555s,PASSED
"click(findTestObject(""PLPPage/product-1-DiscountPrice_PLP""), OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:32:13,07-03-2024 19:32:31,18.219s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,07-03-2024 19:32:31,07-03-2024 19:32:33,2.437s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""), OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:32:33,07-03-2024 19:32:45,11.257s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,07-03-2024 19:32:45,07-03-2024 19:32:47,2.418s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 122.0.0.0,,,07-03-2024 19:32:47,07-03-2024 19:32:51,3.389s,PASSED
CheckoutURL = getUrl(),Chrome 122.0.0.0,,,07-03-2024 19:32:51,07-03-2024 19:32:51,0.012s,PASSED
if (CheckoutURL == CheckoutLink),Chrome 122.0.0.0,,,07-03-2024 19:32:51,07-03-2024 19:32:51,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:32:51,07-03-2024 19:33:26,35.138s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_058,Chrome 122.0.0.0,"To verify the display of Description slot in PDP with following tabs. 

Long Description
Manual
Delivery Details
Size/Dimensions
LP Card Promotion
Other Card Promotion",,07-03-2024 19:33:26,07-03-2024 19:34:35,1m - 8.949s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 19:33:26,07-03-2024 19:33:46,19.785s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:33:46,07-03-2024 19:33:57,11.422s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""1016537468""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:33:57,07-03-2024 19:34:07,9.988s,PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,07-03-2024 19:34:07,07-03-2024 19:34:07,0.014s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/mas detalis(more detail)""))",Chrome 122.0.0.0,,,07-03-2024 19:34:07,07-03-2024 19:34:21,13.973s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/EDD_pdp""))",Chrome 122.0.0.0,,,07-03-2024 19:34:21,07-03-2024 19:34:21,0.320s,PASSED
